generation,set_name,card_name,pokemon_id,pokemon_name,card_number,set_size,price,rarity,img,update
Karmesin & Purpur,Karmesin & Purpur,Guardevoir-ex,282,0282 Guardevoir,245,198,40.0,Special Illustration Rare,./img/KarmesinundPurpur_245_Guardevoir-ex.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Miraidon-ex,1008,1008 Miraidon,244,198,19.99,Special Illustration Rare,./img/KarmesinundPurpur_244_Miraidon-ex.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Spinsidias-ex,918,0918 Spinsidias,243,198,3.99,Special Illustration Rare,./img/KarmesinundPurpur_243_Spinsidias-ex.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Raffel,819,0819 Raffel,222,198,3.69,Illustration Rare,./img/KarmesinundPurpur_222_Raffel.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Staralili,396,0396 Staralili,221,198,5.9,Illustration Rare,./img/KarmesinundPurpur_221_Staralili.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Gladimperio,983,0983 Gladimperio,220,198,3.89,Illustration Rare,./img/KarmesinundPurpur_220_Gladimperio.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Adebom,962,0962 Adebom,219,198,2.49,Illustration Rare,./img/KarmesinundPurpur_219_Adebom.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Mastifioso,943,0943 Mastifioso,218,198,2.75,Illustration Rare,./img/KarmesinundPurpur_218_Mastifioso.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Klibbe,950,0950 Klibbe,217,198,3.0,Illustration Rare,./img/KarmesinundPurpur_217_Klibbe.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Ganovil,551,0551 Ganovil,216,198,1.89,Illustration Rare,./img/KarmesinundPurpur_216_Ganovil.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Riolu,447,0447 Riolu,215,198,14.0,Illustration Rare,./img/KarmesinundPurpur_215_Riolu.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Gruff,971,0971 Gruff,214,198,6.0,Illustration Rare,./img/KarmesinundPurpur_214_Gruff.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Hefel,926,0926 Hefel,213,198,5.5,Illustration Rare,./img/KarmesinundPurpur_213_Hefel.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Kirlia,281,0281 Kirlia,212,198,22.5,Illustration Rare,./img/KarmesinundPurpur_212_Kirlia.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Trasla,280,0280 Trasla,211,198,22.0,Illustration Rare,./img/KarmesinundPurpur_211_Trasla.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Traumato,96,0096 Traumato,210,198,23.0,Illustration Rare,./img/KarmesinundPurpur_210_Traumato.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Pamomamo,921,0921 Pamo,209,198,6.5,Illustration Rare,./img/KarmesinundPurpur_209_Pamomamo.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Pachirisu,417,0417 Pachirisu,208,198,6.5,Illustration Rare,./img/KarmesinundPurpur_208_Pachirisu.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Heerashai,977,0977 Heerashai,207,198,6.8,Illustration Rare,./img/KarmesinundPurpur_207_Heerashai.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Schligda,960,0960 Schligda,206,198,5.1,Illustration Rare,./img/KarmesinundPurpur_206_Schligda.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Scampisto,692,0692 Scampisto,205,198,3.45,Illustration Rare,./img/KarmesinundPurpur_205_Scampisto.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Flegmon,79,0079 Flegmon,204,198,13.0,Illustration Rare,./img/KarmesinundPurpur_204_Flegmon.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Crimanzo,936,0936 Crimanzo,203,198,7.15,Illustration Rare,./img/KarmesinundPurpur_203_Crimanzo.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Halupenjo,952,0952 Halupenjo,202,198,2.44,Illustration Rare,./img/KarmesinundPurpur_202_Halupenjo.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Tentagra,948,0948 Tentagra,201,198,2.9,Illustration Rare,./img/KarmesinundPurpur_201_Tentagra.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Olivinio,929,0929 Olivinio,200,198,3.94,Illustration Rare,./img/KarmesinundPurpur_200_Olivinio.png,26.10.2025
Karmesin & Purpur,Karmesin & Purpur,Tarundel,917,0917 Tarundel,199,198,4.99,Illustration Rare,./img/KarmesinundPurpur_199_Tarundel.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Miraidon,1008,1008 Miraidon,13,-,4.5,Promo,./img/SVBlackStarPromos_13_Miraidon.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Koraidon,1007,1007 Koraidon,14,-,3.8,Promo,./img/SVBlackStarPromos_14_Koraidon.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Pikachu,25,0025 Pikachu,27,-,13.0,Promo,./img/SVBlackStarPromos_27_Pikachu.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Glumanda,4,0004 Glumanda,44,-,23.5,Promo,./img/SVBlackStarPromos_44_Glumanda.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Relaxo,143,0143 Relaxo,51,-,11.0,Promo,./img/SVBlackStarPromos_51_Relaxo.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Mewtu,150,0150 Mewtu,52,-,35.99,Promo,./img/SVBlackStarPromos_52_Mewtu.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Mew,151,0151 Mew,53,-,59.95,Promo,./img/SVBlackStarPromos_53_Mew.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Brüllschweif,985,0985 Brüllschweif,65,-,3.33,Promo,./img/SVBlackStarPromos_65_Brüllschweif.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Eisenbündel,991,0991 Eisenbündel,66,-,2.8,Promo,./img/SVBlackStarPromos_66_Eisenbündel.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Mimigma,778,0778 Mimigma,75,-,5.0,Promo,./img/SVBlackStarPromos_75_Mimigma.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Pikachu,25,0025 Pikachu,88,-,14.0,Promo,./img/SVBlackStarPromos_88_Pikachu.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Türkisgrüne Maske Ogerpon,1017,1017 Ogerpon,123,-,0.9,Promo,./img/SVBlackStarPromos_123_Türkisgrüne Maske Ogerpon.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Infamomo,1025,1025 Infamomo,129,-,0.5,Promo,./img/SVBlackStarPromos_129_Infamomo.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Gladimperio,983,0983 Gladimperio,130,-,1.35,Promo,./img/SVBlackStarPromos_130_Gladimperio.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Seedraking ex,230,0230 Seedraking,131,-,20.0,Promo,./img/SVBlackStarPromos_131_Seedraking ex.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Quajutsu ex,658,0658 Quajutsu,132,-,16.5,Promo,./img/SVBlackStarPromos_132_Quajutsu ex.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Noctuh,164,0164 Noctuh,141,-,4.00,Promo,./img/SVBlackStarPromos_141_Noctuh.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Magneton,82,0082 Magenton,159,-,7.99,Promo,./img/SVBlackStarPromos_159_Magneton.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Evoli,133,0133 Evoli,173,-,10.00,Promo,./img/SVBlackStarPromos_173_Evoli.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Ns Zorua,570,0570 Zorua,189,-,4.0,Promo,./img/SVBlackStarPromos_189_Ns Zorua.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Team Rockets Woingenau,202,0202 Woingenau,203,-,4.98,Promo,./img/SVBlackStarPromos_203_Team Rockets Woingenau.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Marys Morpeko,877,0877 Morpeko,206,-,15.4,Promo,./img/SVBlackStarPromos_206_Marys Morpeko.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Troys Tanhel,374,0374 Tanhel,207,-,11.99,Promo,./img/SVBlackStarPromos_207_Troys Tanhel.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Victini,494,0494 Victini,208,-,6.99,Promo,./img/SVBlackStarPromos_208_Victini.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Voltolos,642,0642 Voltolos,209,-,1.5,Promo,./img/SVBlackStarPromos_209_Voltolos.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Boreos,641,0641 Boreos,210,-,0.95,Promo,./img/SVBlackStarPromos_210_Boreos.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Morbitesse,576,0576 Morbitesse,211,-,0.9,Promo,./img/SVBlackStarPromos_211_Morbitesse.png,26.10.2025
Karmesin & Purpur,SV Black Star Promos,Zytomega,579,0579 Zytomega,212,-,0.5,Promo,./img/SVBlackStarPromos_212_Zytomega.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Arven's Mabosstiff ex,943,0943 Mastifioso,235,182,34.99,Special Illustration Rare,./img/EwigeRivalen_235_Arven's Mabosstiff ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Crobat ex,169,0169 Iksbat,234,182,75.0,Special Illustration Rare,./img/EwigeRivalen_234_Team Rocket's Crobat ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Nidoking ex,34,0034 Nidoking,233,182,140.0,Special Illustration Rare,./img/EwigeRivalen_233_Team Rocket's Nidoking ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Cynthia's Garchomp ex,445,0445 Knakrack,232,182,240.0,Special Illustration Rare,./img/EwigeRivalen_232_Cynthia's Garchomp ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Mewtwo ex,150,0150 Mewtu,231,182,440.0,Special Illustration Rare,./img/EwigeRivalen_231_Team Rocket's Mewtwo ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Ethan's Ho-Oh ex,250,0250 Ho-Oh,230,182,244.9,Special Illustration Rare,./img/EwigeRivalen_230_Ethan's Ho-Oh ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Moltres ex,146,0146 Lavados,229,182,183.99,Special Illustration Rare,./img/EwigeRivalen_229_Team Rocket's Moltres ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Yanmega ex,469,0469 Yanmega,228,182,29.99,Special Illustration Rare,./img/EwigeRivalen_228_Yanmega ex.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Arven's Greedent,820,0820 Schlaraffel,205,182,2.74,Illustration Rare,./img/EwigeRivalen_205_Arven's Greedent.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Kangaskhan,115,0115 Kangama,204,182,6.8,Illustration Rare,./img/EwigeRivalen_204_Kangaskhan.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Meowth,52,0052 Mauzi,203,182,21.4,Illustration Rare,./img/EwigeRivalen_203_Team Rocket's Meowth.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Raticate,20,0020 Rattikarl,202,182,5.0,Illustration Rare,./img/EwigeRivalen_202_Team Rocket's Raticate.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Zamazenta,889,0889 Zamazenta,201,182,3.5,Illustration Rare,./img/EwigeRivalen_201_Zamazenta.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Murkrow,198,0198 Kramurx,200,182,6.0,Illustration Rare,./img/EwigeRivalen_200_Team Rocket's Murkrow.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Weezing,110,0110 Smogmog,199,182,8.99,Illustration Rare,./img/EwigeRivalen_199_Team Rocket's Weezing.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Orbeetle,826,0826 Maritellit,198,182,3.0,Illustration Rare,./img/EwigeRivalen_198_Team Rocket's Orbeetle.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Rotom,479,0479 Rotom,197,182,2.5,Illustration Rare,./img/EwigeRivalen_197_Rotom.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Electrike,309,0309 Frizelbliz,196,182,2.19,Illustration Rare,./img/EwigeRivalen_196_Electrike.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Clamperl,366,0366 Perlu,195,182,2.49,Illustration Rare,./img/EwigeRivalen_195_Clamperl.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Misty's Lapras,131,0131 Lapras,194,182,20.0,Illustration Rare,./img/EwigeRivalen_194_Misty's Lapras.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Misty's Psyduck,54,0054 Enton,193,182,40.0,Illustration Rare,./img/EwigeRivalen_193_Misty's Psyduck.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Blaziken,257,0257 Lohgock,192,182,7.99,Illustration Rare,./img/EwigeRivalen_192_Blaziken.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Houndoom,229,0229 Hundemon,191,182,13.89,Illustration Rare,./img/EwigeRivalen_191_Team Rocket's Houndoom.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Ethan's Typhlosion,157,0157 Tornupto,190,182,19.95,Illustration Rare,./img/EwigeRivalen_190_Ethan's Typhlosion.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Rapidash,78,0078 Gallopa,189,182,5.0,Illustration Rare,./img/EwigeRivalen_189_Rapidash.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Hydrapple,1019,1019 Hydrapfel,188,182,2.6,Illustration Rare,./img/EwigeRivalen_188_Hydrapple.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Team Rocket's Spidops,918,0918 Spinsidias,187,182,3.69,Illustration Rare,./img/EwigeRivalen_187_Team Rocket's Spidops.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Crustle,558,0558 Castellith,186,182,2.49,Illustration Rare,./img/EwigeRivalen_186_Crustle.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Shaymin,492,0492 Shaymin,185,182,6.0,Illustration Rare,./img/EwigeRivalen_185_Shaymin.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Cynthia's Roserade,407,0407 Roserade,184,182,11.6,Illustration Rare,./img/EwigeRivalen_184_Cynthia's Roserade.png,26.10.2025
Karmesin & Purpur,Ewige Rivalen,Yanma,193,0193 Yanma,183,182,4.4,Illustration Rare,./img/EwigeRivalen_183_Yanma.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Pansear,513,0513 Grillmak,99,86,5.75,Illustration Rare,./img/WeisseFlammen_99_Pansear.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Emboar Holo,500,0500 Flambirex,98,86,21.77,Illustration Rare,./img/WeisseFlammen_98_Emboar Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Pignite Holo,499,0499 Ferkokel,97,86,6.0,Illustration Rare,./img/WeisseFlammen_97_Pignite Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Tepig Holo,498,0498 Floink,96,86,12.9,Illustration Rare,./img/WeisseFlammen_96_Tepig Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Virizion,640,0640 Viridium,95,86,17.0,Illustration Rare,./img/WeisseFlammen_95_Virizion.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Accelgor,617,0617 Hydragil,94,86,7.4,Illustration Rare,./img/WeisseFlammen_94_Accelgor.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Shelmet,616,0616 Schnuthelm,93,86,3.0,Illustration Rare,./img/WeisseFlammen_93_Shelmet.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Sawsbuck,586,0586 Kronjuwild,92,86,12.99,Illustration Rare,./img/WeisseFlammen_92_Sawsbuck.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Deerling,585,0585 Sesokitz,91,86,14.49,Illustration Rare,./img/WeisseFlammen_91_Deerling.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Cottonee Holo,546,0546 Waumboll,90,86,4.5,Illustration Rare,./img/WeisseFlammen_90_Cottonee Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Leavanny,542,0542 Matrifol,89,86,13.41,Illustration Rare,./img/WeisseFlammen_89_Leavanny.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Swadloon,541,0541 Folikon,88,86,4.99,Illustration Rare,./img/WeisseFlammen_88_Swadloon.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Sewaddle Holo,540,0540 Strawickl,87,86,6.0,Illustration Rare,./img/WeisseFlammen_87_Sewaddle Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Reshiram ex,643,0643 Reshiram,173,86,285.0,Black White Rare,./img/WeisseFlammen_173_Reshiram ex.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Bouffalant ex,626,0626 Bisofank,170,86,11.99,Special Illustration Rare,./img/WeisseFlammen_170_Bouffalant ex.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Hydreigon ex Holo,635,0635 Trikephalo,169,86,57.0,Special Illustration Rare,./img/WeisseFlammen_169_Hydreigon ex Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Jellicent ex Holo,593,0593 Apoquallyp,168,86,23.0,Special Illustration Rare,./img/WeisseFlammen_168_Jellicent ex Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Keldeo ex,647,0647 Keldeo,167,86,32.0,Special Illustration Rare,./img/WeisseFlammen_167_Keldeo ex.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Reshiram ex Holo,643,0643 Reshiram,166,86,160.0,Special Illustration Rare,./img/WeisseFlammen_166_Reshiram ex Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Whimsicott ex Holo,547,0547 Elfun,165,86,17.9,Special Illustration Rare,./img/WeisseFlammen_165_Whimsicott ex Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Stoutland,508,0508 Bissbark,156,86,10.9,Illustration Rare,./img/WeisseFlammen_156_Stoutland.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Herdier,507,0507 Terribark,155,86,5.0,Illustration Rare,./img/WeisseFlammen_155_Herdier.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Lillipup Holo,506,0506 Yorkleff,154,86,9.49,Illustration Rare,./img/WeisseFlammen_154_Lillipup Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Watchog Holo,505,0505 Kukmarda,153,86,5.0,Illustration Rare,./img/WeisseFlammen_153_Watchog Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Patrat,504,0504 Nagelotz,152,86,5.49,Illustration Rare,./img/WeisseFlammen_152_Patrat.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Druddigon Holo,621,0621 Shardrago,151,86,8.38,Illustration Rare,./img/WeisseFlammen_151_Druddigon Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Durant,632,0632 Fermicula,150,86,4.5,Illustration Rare,./img/WeisseFlammen_150_Durant.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Ferrothorn Holo,598,0598 Tentantel,149,86,8.0,Illustration Rare,./img/WeisseFlammen_149_Ferrothorn Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Ferroseed,597,0597 Kastadur,148,86,4.0,Illustration Rare,./img/WeisseFlammen_148_Ferroseed.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Zweilous Holo,634,0634 Duodino,147,86,4.5,Illustration Rare,./img/WeisseFlammen_147_Zweilous Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Deino Holo,633,0633 Kapuno,146,86,8.0,Illustration Rare,./img/WeisseFlammen_146_Deino Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Mandibuzz Holo,630,0630 Grypheldis,145,86,4.99,Illustration Rare,./img/WeisseFlammen_145_Mandibuzz Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Vullaby Holo,629,0629 Skallyk,144,86,3.85,Illustration Rare,./img/WeisseFlammen_144_Vullaby Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Zoroark Holo,571,0571 Zoroark,143,86,38.99,Illustration Rare,./img/WeisseFlammen_143_Zoroark Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Zorua Holo,570,0570 Zorua,142,86,15.0,Illustration Rare,./img/WeisseFlammen_142_Zorua Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Garbodor,569,0569 Deponitox,141,86,8.8,Illustration Rare,./img/WeisseFlammen_141_Garbodor.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Trubbish Holo,568,0568 Unratütox,140,86,4.89,Illustration Rare,./img/WeisseFlammen_140_Trubbish Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Scrafty,560,0560 Irokex,139,86,8.0,Illustration Rare,./img/WeisseFlammen_139_Scrafty.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Scraggy,559,0559 Zurrokex,138,86,4.75,Illustration Rare,./img/WeisseFlammen_138_Scraggy.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Liepard Holo,510,0510 Kleoparda,137,86,21.5,Illustration Rare,./img/WeisseFlammen_137_Liepard Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Purrloin Holo,509,0509 Felilou,136,86,5.99,Illustration Rare,./img/WeisseFlammen_136_Purrloin Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Terrakion,639,0639 Terrakium,135,86,13.5,Illustration Rare,./img/WeisseFlammen_135_Terrakion.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Mienshao Holo,620,0620 Wie-Shu,134,86,5.19,Illustration Rare,./img/WeisseFlammen_134_Mienshao Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Mienfoo,619,0619 Lin-Fu,133,86,5.99,Illustration Rare,./img/WeisseFlammen_133_Mienfoo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Archeops,567,0567 Aeropteryx,132,86,5.4,Illustration Rare,./img/WeisseFlammen_132_Archeops.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Sawk Holo,539,0539 Karadonis,130,86,5.3,Illustration Rare,./img/WeisseFlammen_130_Sawk Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Gigalith,526,0526 Brockoloss,129,86,11.35,Illustration Rare,./img/WeisseFlammen_129_Gigalith.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Boldore Holo,525,0525 Sedimantur,128,86,3.96,Illustration Rare,./img/WeisseFlammen_128_Boldore Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Roggenrola Holo,524,0524 Kiesling,127,86,4.5,Illustration Rare,./img/WeisseFlammen_127_Roggenrola Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Frillish Holo,592,0592 Quabbel,126,86,7.85,Illustration Rare,./img/WeisseFlammen_126_Frillish Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Gothorita Holo,575,0575 Hypnomorba,125,86,4.7,Illustration Rare,./img/WeisseFlammen_125_Gothorita Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Gothita,574,0574 Mollimorba,124,86,6.99,Illustration Rare,./img/WeisseFlammen_124_Gothita.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Cofagrigus,563,0563 Echnatoll,123,86,11.2,Illustration Rare,./img/WeisseFlammen_123_Cofagrigus.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Yamask,562,0562 Makabaja,122,86,4.35,Illustration Rare,./img/WeisseFlammen_122_Yamask.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Sigilyph,561,0561 Symvolara,121,86,4.0,Illustration Rare,./img/WeisseFlammen_121_Sigilyph.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Swoobat,528,0528 Fletiamo,120,86,5.45,Illustration Rare,./img/WeisseFlammen_120_Swoobat.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Woobat,527,0527 Fleknoil,119,86,4.0,Illustration Rare,./img/WeisseFlammen_119_Woobat.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Stunfisk,618,0618 Flunschlik,118,86,2.5,Illustration Rare,./img/WeisseFlammen_118_Stunfisk.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Galvantula,596,0596 Voltula,117,86,9.99,Illustration Rare,./img/WeisseFlammen_117_Galvantula.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Joltik,595,0595 Wattzapf,116,86,10.0,Illustration Rare,./img/WeisseFlammen_116_Joltik.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Zebstrika,523,0523 Zebritz,115,86,13.95,Illustration Rare,./img/WeisseFlammen_115_Zebstrika.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Blitzle,522,0522 Elezeba,114,86,5.0,Illustration Rare,./img/WeisseFlammen_114_Blitzle.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Vanilluxe,584,0584 Gelatwino,113,86,14.0,Illustration Rare,./img/WeisseFlammen_113_Vanilluxe.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Vanillish,583,0583 Gelatroppo,112,86,4.99,Illustration Rare,./img/WeisseFlammen_112_Vanillish.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Vanillite,582,0582 Gelatini,111,86,5.8,Illustration Rare,./img/WeisseFlammen_111_Vanillite.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Swanna Holo,581,0581 Swaroness,110,86,6.0,Illustration Rare,./img/WeisseFlammen_110_Swanna Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Ducklett Holo,580,0580 Piccolente,109,86,7.29,Illustration Rare,./img/WeisseFlammen_109_Ducklett Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Basculin Holo,550,0550 Barschuft,108,86,4.28,Illustration Rare,./img/WeisseFlammen_108_Basculin Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Samurott,503,0503 Admurai,107,86,25.0,Illustration Rare,./img/WeisseFlammen_107_Samurott.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Dewott,502,0502 Zwottronin,106,86,7.0,Illustration Rare,./img/WeisseFlammen_106_Dewott.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Oshawott Holo,501,0501 Ottaro,105,86,28.0,Illustration Rare,./img/WeisseFlammen_105_Oshawott Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Heatmor,631,0631 Furnifraß,104,86,3.74,Illustration Rare,./img/WeisseFlammen_104_Heatmor.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Chandelure,609,0609 Skelabra,103,86,25.0,Illustration Rare,./img/WeisseFlammen_103_Chandelure.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Lampent Holo,608,0608 Laternecto,102,86,6.0,Illustration Rare,./img/WeisseFlammen_102_Lampent Holo.png,26.10.2025
Karmesin & Purpur,Weisse Flammen,Litwick Holo,607,0607 Lichtel,101,86,7.38,Illustration Rare,./img/WeisseFlammen_101_Litwick Holo.png,26.10.2025
